,question,category,answer,choices/0,choices/1,choices/2,choices/3
483,The Peanuts characters played baseball frequently.  Who isnt matched with their usual position?,rated,Lucy - 1st base,Pig Pen - Third base,Lucy - 1st base,Schroeder - Catcher,Charlie Brown - Pitcher
484,Who does Linus wait for every year at Halloween in the Peanuts comic strip?,rated,The Great Pumpkin,The Jumpin Jack-o-latern,Santa Claus,The Great Pumpkin,The West  Witch
485,"In the Peanuts comic strip, Schroeder plays a toy piano very well. Who is his favorite classical composer?",rated,Ludwig van Beethoven,Fr̩d̩ric Fran̤ois Chopin,Wolfgang Amadeus Mozart,Franz Joseph Haydn,Ludwig van Beethoven
486,"Charles Schulz, the creator of Peanuts passed away in what year?",rated,2000,2000,2002,1999,2001
487,"In the Peanuts comic strip, how much does Lucy charge for psychiatric help at her booth?",rated,5 cents,$5,5 cents,$1,50 cents
488,"What was the name of the puppy farm in Peanuts where Charlie Brown got Snoopy, his pet beagle?",rated,Daisy Hill Puppy Farm,Daisy Hill Puppy Farm,Puppies-R-Us,Wild Lily Puppy Farm,Red Rose Puppy Farm
489,Who is Charlie Brown in love with in the comic strip Peanuts?,rated,Little Red-Haired Girl,Violet,Peppermint Patty,Girl with the Big Blue Eyes,Little Red-Haired Girl
490,In the Peanuts Lucy is infatuated with this character who constantly rebuffs her advances.,rated,Schroeder,Charlie Brown,Schroeder,Snoopy,Shermy
491,What year did the original Rocky movie come out?,rated,1976,1974,1976,1982,1979
492,Who played the role of the fictional character Apollo Creed in the Rocky movies?,rated,Carl Weathers,Carl Weathers,Carl Douglas,Ving Rhames,Carl Thomas
495,"Who played Paulie, Rocky Balboas brother-in-law, in the Rocky movies?",rated,Burt Young,Jackie Mason,Burt Young,Burt Ward,Burt Lancaster
496,"In Rocky 3, Rocky fights a wrestler. What was the wrestlers name in the movie?",rated,Thunderlips,Killer Khan,Hulk Hogan,Bruno Sammartino,Thunderlips
497,"Where does Rockys wife, Adrian work in the first of the Rocky movies?",rated,Pet Store,Pizza Parlor,Pet Store,Bowling Alley,Movie Theatre
498,What year did Rocky 2 come out in the movie theatres?,rated,1979,1977,1980,1978,1979
499,Who played Rocky Jr. in the hit movie Rocky 3?,rated,Ian Fried,Ricky Schroder,Johnny Mozzarella,Ian Fried,Meeno Peluce
500,"What was the last name of Rockys manager, Mickey in the movie Rocky?",rated,Goldmill,Schwartz,Liebowitz,DiMartino,Goldmill
501,"Rocky 3, starring Sylvester Stallone, Carl Weathers, and Talia Shire, was released in what year?",rated,1982,1998,1985,1982,1987
502,"On May 19, 1997, Sex and the City star Sarah Jessica Parker married this actor, who is famous for the role of Ferris Bueller.",rated,Mathew Broderick,Johnny Depp,Charlie Sheen,Mathew Broderick,Emilio Estevez
503,Which actor was married from 1991 to 2001 to Kate and Leopold star Meg Ryan?,rated,Dennis Quaid,Mathew Broderick,Dennis Quaid,Russell Crowe,Micheal Douglas
504,This Cheers waitress married Daniel Michael Devito in 1982.,rated,Rhea Perlman,Kirstie Alley,Meredith Baxter-Birney,Shelly Long,Rhea Perlman
505,"This actress, best known for portraying Buffy the Vampire Slayer, married actor Freddie Prinze Jr. in September 2002.",rated,Sarah Michelle Gellar,Kristy Swanson,Jessica Alba,Jennifer Grey,Sarah Michelle Gellar
506,"This actress, who got her first big break when she was cast in the Bruce Springsteen video Dancing in the Dark, married actor David Arquette in 1999.",rated,Courtney Cox,Courtney Cox,Jennifer Aniston,Phoebe Cates,Patricia Arquette
508,Which of the following groups did NOT have their own television variety show in the 1970s?,rated,The Village People,The Starland Vocal Band,Captain and Tennille,The Brady Bunch,The Village People
509,"CB radios were highly popular during the 1970s, and users (primarily truckers) had a colorful CB slang. A Kojak with a Kodak is a law officer with a radar gun. What is a smokey in a plain brown wrapper?",rated,An unmarked police car,A Sheriffs Deputy car,A state trooper,An unmarked police car,A driver who appears to be drunk or is driving recklessly
510,"The lyrics of the 1970s hit song Escape (The Pi̱a Colada Song) by Rupert Holmes, describe a plan of two people disenchanted with their current partners to meet for the first time at a bar. What is the name of the bar?",rated,OMalleys,Rubys,Chotchkies,OMalleys,Darbys
511,The 1975 hit song Love Will Keep Us Together by Captain and Tennille was originally written and recorded in the 1960s by what artist?,rated,Neil Sedaka,Paul Anka,Neil Sedaka,Bobby Vinton,Nancy Sinatra
512,Which artist sang the Oscar-winning theme song of the 1972 movie The Poseidon Adventure?,rated,Maureen McGovern,Maureen McGovern,Suzie Quatro,Melissa Manchester,Yvonne Ellman
513,"What was the mascot for Orange Julius, a franchise marketing a drink which was a blend of a dairy creamer and oranges, in the 1970s until Arizona State University threatened a lawsuit for stealing their mascot?",rated,A devil with a pitchfork,A Native American with a tomahawk,A devil with a pitchfork,A rattlesnake,An orange wearing sunglasses
514,Which singer had a #1 song in 1990 with Nothing Compares 2 U?,rated,Sinead O Connor,Stevie Nicks,Chrissie Hynde,Patti Smith,Sinead O Connor
515,"This singer, born in Trinidad and Tobago, had a #1 hit in 1984 with Caribbean Queen.",rated,Billy Ocean,Peabo Bryson,Philip Bailey,Billy Ocean,Greg Lake
516,Which singer had a #1 single in 1995 with the smash hit Kiss From a Rose?,rated,Seal,Seal,Gregory Abbott,Freddie Jackson,Teddy Pendergrass
517,Who had a #1 song in 1989 with a remake of Harold Melvin And The Bluenotes hit If You Dont Know Me By Now?,rated,Simply Red,Blues Traveler,Simply Red,Color Me Badd,Erasure
518,"Who had a #1 hit in 1988 with the massive single Dont Worry, Be Happy, featured in the movie Cocktail?",rated,Bobby McFerrin,Al Green,Eddy Grant,Bobby McFerrin,Will To Power
519,Which group had a # 1 hit in 1990 with (Cant Live Without Your) Love And Affection?,rated,Nelson,Nelson,White Lion,Stryper,Winger
520,"This group, formed by brothers Attrell and Jarrett Cordes, had a #1 hit in 1991 with the single Set Adrift on Memory Bliss?",rated,P.M Dawn,P.M Dawn,Digital Underground,Arrested Development,Digable Planets
521,Who had a #1 single in 1988 with Foolish Beat?,rated,Debbie Gibson,Swing Out Sister,Debbie Gibson,Samantha Fox,Tiffany
522,Which Swedish duo had a #1 single in 1989 with Listen to Your Heart?,rated,Roxette,Fleetwood Mac,Heart,Roxette,The Bangles
523,"This singer, famous for composing Arthurs Theme (Best That You Can Do), had a #1 hit in 1980 with the massive single Sailing?",rated,Christopher Cross,Christopher Cross,Steve Forbert,Steve Miller,Barry Manilow
524,"What year was self-proclaimed King of All Media, Howard Stern born?",rated,1954,1953,1955,1954,1952
525,"What is the name of Howard Sterns mother, who as Stern often joked, ran her house with the intensity of Hitler?",rated,Rae,Laverne,Rae,Helen,Margaret
526,"What is the last name of Howard Sterns chauffeur and security guard, nicknamed Ronnie the midget?",rated,Mund,Gallagher,Montgomery,Mund,Lundy
527,"What did Howard Sterns father, Ben do for a living?",rated,Radio engineer,Carpenter,Ice Cream Man,Doorman,Radio engineer
528,"What year did Howard Sterns autobiographical book, Private Parts, hit the shelves?",rated,1993,1997,1995,1993,1994
529,"What year did entertainer, Howard Stern receive his Bachelors degree in communications from Boston University?",rated,1976,1975,1976,1973,1977
530,"Name the members of the Dream Team of NBCs flagship AM radio station, WNBC in 1983?",rated,"Howard Stern, Wolfman Jack, Don Imus, Soupy Sales","Howard Stern, Sid Caesar, Don Imus, Soupy Sales","Don Imus, Sid Caesar, Wolfman Jack, Howard Stern","Don Imus, Jay Thomas, Howard Stern, Soupy Sales","Howard Stern, Wolfman Jack, Don Imus, Soupy Sales"
531,"After graduation, Howard Stern worked for what obscure station in Briarcliff Manor, New York, playing disco music?",rated,107.1 WRNW-FM,107.1 WRNW-FM,DC 101,66 WNBC,92.3 WXRK
532,"The true cowboy in the comedy City Slickers, this man was an actor who professed to enjoy acting in westerns.",rated,Jack Palance,Peter Graves,Jack Palance,Dennis Weaver,Glen Ford
533,Which comic actor starred with Shelley Winters in the Poseidon Adventure and was famed on the Dean Martin Roast programs for his skit on Never Got a Dinner?,rated,Red Buttons,Max Baird,Red Buttons,Jerry Lewis,Red Skelton
534,"The war was caused by Saddam Husseins aspirations to Iran.  It began on 22 September 1980 on the pretext that Iran backed an assassination attempt against Iraqs Foreign Minister, Tariq Aziz.",rated,The First Persian Gulf War,The Third Persian Gulf War,The First Persian Gulf War,The War in Afghanistan,The Second Persian Gulf War
535,Model 5150 of this was announced in 1981 by IBM and retailed for $2880.,rated,PC,PC,PC-DOS,Hard Drive,MAC
536,"The launch of this item is referred to as the Big Bang of digital audio revolution. It was released on the market in 1983 and 800,000 were sold in the US alone.",rated,Compact Disc,DVD,Laser Disc,Compact Disc,MP3
537,"The acronym we now use for this disease was first coined in 1982. Initially referred to as the gay plague, this infectious disease killed 853 people that same year.",rated,AIDS,Hepatitis,AIDS,Cancer,Leprosy
538,"The first reports about this surfaced in 1984, when a group of British scientists discovered  a 35% reduction, in comparison to 1960.  Later, the American satellite Nimbus-7 confirmed the statements. What was discovered?",rated,The Ozone Hole,The Ozone Hole,Excessive Radiation,The Free Radicals,UV Increase
539,"This accident occurred in 1986 when a reactor in a Ukrainian nuclear power plant exploded. As a result, at least 5% of the radioactive material  in the reactor core leaked into the atmosphere.",rated,The Chernobyl Accident,The Chernobyl Accident,"Tokaimura, Japan Acident",Chalk River Accident,Three Mile Island Accident
540,"Tim Berners-Lee was the creator of this, initially a networked information project at CERN.",rated,The World Wide Web,The Mac,The World Wide Web,IBM PC,The Internet
541,"As AIDS became widely spread, commercials of these appeared for the first time on TV.",rated,Condoms,Contraceptive pills,Antibiotics,ED Drugs,Condoms
542,"In November 9, 1989 this symbol of communism fell, after 28 years in existence.",rated,The Berlin Wall,The Berlin Wall,The Reichstag,The Berliner Fernsehturm,The White House
543,"Even though the first system of this kind, Aspen Movie Map was created in 1977, the term did not get coined till 1989.  Lanier, who coined the term,  is one of the pioneers of the field, founding a company, which built some of the first systems in the 1980s.",rated,Virtual Reality,Theory of Relativity,Virtual Reality,Parallel Reality,Astral Projection
544,This song was a #1 hit in the U.S. for Wilson Phillips in 1990.,rated,Hold On,When The Children Cry,Hold On,Ill Always Love You,Love And Understanding
545,What 1998 song was a #1 hit in the U.S. for Will Smith?,rated,Gettin Jiggy Wit It,The Fresh Prince Returns,Gettin Jiggy Wit It,Summertime,Parents Just Dont Understand
546,This song by Bryan Adams was a #1 hit in the U.S. in 1995.,rated,Have You Ever Really  Loved A Woman,(Everything I Do ) I Do It for You,The Summer of 69,Have You Ever Really  Loved A Woman,Dont Look Back In Anger
547,What song recorded by T.L.C.  was a #1 hit in the U.S. in 1995?,rated,Waterfalls,Waterfalls,No Scrubs,Aint Too Proud To Beg,"Crazy, Sexy, Cool"
548,This song was a #1 hit for No Doubt in the U.S. in 1996.,rated,Dont Speak,Dont Speak,Jeremy,Always Be My Baby,Torn
549,This song by Cher was a huge smash hit in 1999 and skyrocketed all the way to #1.,rated,Believe,Everybody Dance,The Power Of Love,Believe,Half Breed
550,This song came off the The Bodyguard soundtrack and was a #1 hit for Whitney Houston in 1992.,rated,I Will Always Love You,I Will Always Love You,Shield Your Love,You Are My Protector,The Closer I Get To You
551,This smash hit performed by Toni Braxton was a #1 song in the U.S. in 1996.,rated,Unbreak My Heart,Unbreak My Heart,Joyride,Save The Best for Last,Dreamlover
552,What classic 90s song was a smash hit in 1992 for rapper Sir-Mix-Alot?,rated,Baby Got Back,Mama Said Knock You Out,Baby Got Back,On Bended Knee,Jingling Baby
553,Which song was a huge hit for singer Vanilla Ice in 1990?,rated,Ice Ice Baby,Hooked,Roni,Ice Ice Baby,Play That Funky Music
554,"This 1984 movie stars Kevin Bacon as a teenager who moves to a small town that doesnt allow rock music or dancing. After befriending a group of students, they make it their mission to have a senior prom.",rated,Footloose,Loverboy,Wild Things,White Water Summer,Footloose
555,This 1991 romantic comedy stars Kevin Bacon and Elizabeth Perkins as rival journalists who eventually discover they have feelings for each other.,rated,"He Said, She Said","He Said, She Said",The Little Sister,Only When I Laugh,Shes Having a Baby
556,This 2005 movie stars Kevin Bacon as a stuck up hairdresser named Jorge.,rated,Beauty Shop,Beauty Shop,Picture Perfect,Barber Shop,In the Cut
557,"This 2005 movie, set in the late 50s, stars Kevin Bacon and Colin Firth as a Martin and Lewis-like comedy team who fall apart after a young woman is found dead in their hotel room.",rated,Where the Truth Lies,End of the Line,Murder in the First,The Air up There,Where the Truth Lies
