,question,category,answer,choices/0,choices/1,choices/2,choices/3
691,Approximately how long does it take the sun to reach the Earth?,newest,a little over 8 minutes,just under 23 minutes,10 - 12 minutes,4.3296 minutes,a little over 8 minutes
692,The volcano known as Eyjafjallajokull is closest to what Icelandic City?,newest,Reykjavic,Fjaroabyggo,Reykjavic,Hafnarfjorour,Kopavogur
693,He was King of the Franks from 768 and Emperor of the Romans from 800 to his death in 814. During his reign he expanded the Frankish kingdom into an empire.,newest,Charlemagne,Pepin the Short,Francis I,Charlemagne,Louis the Pious
694,"He was King of the Franks and co-Emperor with his father, Charlemagne.",newest,Louis the Pious,Pepin the Short,Louis the Pious,Lothair I,Philip I
695,"Known as the Sun King, his 72-year-reign is the longest in European history.",newest,Louis XIV,Louis Napoleon Bonaparte,Louis XII,Louis XIV,Charles V
696,"This King was largely influenced by his chief mistress, Madame de Pompadour. His decisions weakened the French treasury and discredited the absolute monarchy.",newest,Louis XV,Louis-Philippe,Louis XV,Jean I,Louis XIV
697,This Bourbon King and his Prime Minister Cardinal Richelieu are described in Alexandre Dumas novel The Three Musketeers.,newest,Louis XIII,Henry IV,Louis XIII,Charles VIII,Philip II
698,"Her three sons, Francis II, Charles IX and Henry III reigned as Kings of France during the 16th century, in an age of almost constant civil and religious war.",newest,Catherine de Medici,Marie Antoinette,Margaret of France,Catherine de Medici,Marie de Medici
699,"Famous for her beauty and sense of style, as well as for her scandalous behavior, she married King Henry III of Navarre who finally became King Henri IV of France.",newest,Margaret of France,Marie Antoinette,Margaret of France,Catherine de Medici,Anne of Austria
700,"This Queen consort of France was noted for her political intrigues at the French court. Following the assassination of her husband King Henry IV of France, she acted as regent for her son, King Louis XIII of France, until he came of age.",newest,Marie de Medici,Marie de Medici,Marie Antoinette,Anne of Austria,Catherine de Medici
701,"He established the French civil code, which forbade privileges based on birth and allowed freedom of religion. He was quoted as saying My true glory is not to have won 40 battles...Waterloo will erase the memory of so many victories. ... But...what will live forever, is my Civil Code.",newest,Napoleon Bonaparte,Louis XV,Louis XIV,Napoleon Bonaparte,Louis XVI
702,He is the only King of France ever to be executed. His wife Marie Antoinette shared the same fate.,newest,Louis XVI,Louis-Philippe I,Louis XVI,Napoleon III,Henry IV
703,"Following this kings execution, the monarchy was abolished and a republic called the Commonwealth of England was declared.",newest,Charles I,Henry VIII,Charles II,Charles I,James I
704,Who became King of England after the monarchy was restored in 1660?,newest,Charles II,Charles I,James II,Henry V,Charles II
705,"Besides his six marriages, this king is known for his role in the separation of the Church of England from the Roman Catholic Church.",newest,Henry VIII,Edward IV,William IV,Henry VIII,Henry VII
706,"He was the first monarch of the House of Tudor and last king of England to win his throne on the field of battle. He defeated his opponent Richard III in the Battle of Bosworth Field, the penultimate battle of the War of the Roses.",newest,Henry VII,Henry VII,Edward VI,Henry VIII,Richard V
707,This King of England is featured in three Shakespearean plays. His military successes in the Hundred Years War culminated with his famous victory at the Battle of Agincourt.,newest,Henry V,Henry V,James I,Henry VI,Richard III
708,"He was King of England and disputed King of France. His bouts of insanity eventually required his wife, Margaret of Anjou, to assume control of his kingdom.",newest,Henry VI,Edward VI,Henry VIII,George I,Henry VI
709,"With a reign of 326 days, he was one of the shortest-reigning monarchs in British and Commonwealth history. He caused a constitutional crisis by proposing marriage to the American socialite Wallis Simpson.",newest,Edward VIII,William IV,Edward VIII,George VI,George V
710,"He became the first monarch of the House of Windsor, which he renamed from the House of Saxe-Coburg and Gotha due to anti-Germanic public feeling. he was the first British monarch to deliver a speech on the radio.",newest,George V,Edward VII,George VI,George V,Edward VIII
711,"He was the first British monarch of the House of Saxe-Coburg and Gotha. During the long reign of his mother, Queen Victoria, he came to personify the fashionable, leisured elite.",newest,Edward VII,Edward VII,George VI,William IV,George V
712,This king succeeded his brother Edward assuming the regnal name George VI to emphasise continuity with his father. What was George VIs birth name?,newest,Albert,Albert,Louis,Philip,Alfred
713,The song Ringo was the only ever #1 song by this singer in the year 1964.,newest,Lorne Greene,Pernell Roberts,Herb Alpert,Lorne Greene,Michael Landon
714,"This group was telling us, dont Rock the Boat, dont tip the boat over in the year 1974. This was the only ever #1 hit for this band.",newest,The Hues Corporation,The Hues Corporation,Bay City Rollers,Wild Cherry,Shirley  Company
715,This singer was telling everybody to Rock Me Gently in the year 1974. This song was his only ever #1 hit in the United States.,newest,Andy Kim,Robert John,Terry Jacks,Mac Davis,Andy Kim
716,The song Rhinestone Cowboy is considered by many as being just a terrible song from the 1970s but somehow it was a U.S. #1 for this singer in 1975.,newest,Glen Campbell,Willie Nelson,Jerry Reed,Roy Clark,Glen Campbell
717,This singer had a #1 U.S hit in 1988 with the song Right Here Waiting.,newest,Richard Marx,Steve Winwood,Richard Marx,Paul Young,George Michael
718,"What Mexican dish is made with ground seasoned meat, packed in cornmeal dough, wrapped in corn husks and then steamed?",newest,Tamale,Tamale,Quesadilla,Enchilada,Taco
719,"Hour for Hour, which of these activities burns the most calories?",newest,rowing,walking,rowing,playing snooker,playing tennis
721,"Before changing his name to Muhammad Ali, the legendary boxer was known as Cassius Clay.  What was Cassius middle name?",newest,Marcellus,Ali,Marcellus,Jhamal,Muhammad
723,"Before its name was changed, what was John F. Kennedy International Airport known as?",newest,Idlewild Airport,Stewart International Airport,Albany International Airport,Idlewild Airport,Westchester County Airport
724,In what position is the hammer on the Soviet flag?,newest,Tilted to the left,Tilted to the right,Upright,Upside down,Tilted to the left
725,What currency is used in Guatemala?,newest,Quetzal,Quetzal,Bolivar Fuerte,Guatemalan Dollar,Peso
726,Phileas Fogg is the main fictional character in what famous novel?,newest,Around the World in Eighty Days,The Sound and the Fury,Ulysses,Around the World in Eighty Days,War and Peace
727,Black caviar is made of sturgeon roe.  The eggs of what sturgeon are most highly valued?,newest,beluga,sterlet,kaluga,short-nosed sturgeon,beluga
728,"Descended from Viking raiders, he was the first Norman King of England, reigning from 1066 until his death in 1087.",newest,William I,William I,Henry I,Richard I,Robert I of Normandy
729,He was the last Anglo-Saxon King of England. He reigned until his death at the Battle of Hastings.,newest,Harold II,William I,Harold II,Edward the Confessor,Richard the Lionheart
730,"What do Harold II, Richard I and Richard III have in common?",newest,They all died in warfare.,They failed to produce heirs to the throne.,They were all illegitimately born.,They all died in warfare.,They were Anglo-Saxon kings.
731,"Even before his accession to the throne, this King of England was known as CÅur de Lion or The Lionheart because of his reputation as a great military leader and warrior.",newest,Richard I,Richard III,Richard I,Richard II,Henry I
732,"This King of England, who is generally accused of having Edward V and his brother killed, is the subject of an eponymous play by William Shakespeare.",newest,Richard III,Edward IV,Henry I,Richard III,William I
733,"He had been King of Scotland for 36 years when he became King of England and Ireland, succeeding Elizabeth I.",newest,James I,James I,William I,Henry I,Henry V
734,"What was the nickname of Edward, the last king of the House of Essex, who ruled from 1042 to 1066?",newest,The Confessor,The Great,The Lionheart,The Confessor,The Conquerer
735,What King of England was known as Longshaks and the Hammer of the Scots?,newest,Edward I,Henry I,Edward I,Charles I,Richard I
736,"This King of England, who ruled from 1100 to 1135, was called Beauclerc for his scholarly interests. His stern rule was followed by a period of civil war, known as the Anarchy.",newest,Henry I,William I,Henry I,Edward the Confessor,Harold II
737,Which of the following was not a king of England?,newest,Robert the Bruce,Robert the Bruce,Edward VIII,George VI,William IV
738,This character is a bad-tempered monarch whose most famous line is Off with their heads!.,newest,The Queen of Hearts,The Wicked Witch of the West,The Queen of Hearts,The Red Queen,Duchess
739,This Disney icon is clad in a short lime-green dress and green slippers with white puffs.,newest,Tinker Bell,Tiana,Silvermist,Queen Clarion,Tinker Bell
740,This free-spirited character with exotic good looks was based on a historical figure. Her name means Little Mischief.,newest,Pocahontas,Tiana,Megara,Mulan,Pocahontas
741,"Princess Aurora, the title character of Disneys animated film Sleeping Beauty, was modelled after this actress.",newest,Audrey Hepburn,Katherene Hepburn,Audrey Hepburn,Ingrid Bergman,Margaret Champion
742,Which Disney Princess sings the song A Dream Is a Wish Your Heart Makes to encourage her animal friends to never stop dreaming?,newest,Cinderella,Cinderella,Belle,Snow White,Aurora
743,Which Disney Princess is not married at the end of the original movie?,newest,Jasmine,Snow White,Jasmine,Cinderella,Belle
744,"Which Disney character, voiced by Jodi Benson, falls in love with a man named Eric?",newest,Ariel,Mulan,Rapunzel,Megara,Ariel
745,"In what city does Tiana, the first African American Disney Princess, live at the beginning of the movie The Princess and the Frog?",newest,New Orleans,New Orleans,New York City,San Francisco,Boston
746,What Disney heroine is looked after by her overprotective mother Gothel?,newest,Rapunzel,Rapunzel,Wendy,Aurora,Tiana
747,In what Disney movie do Anastasia and Drizella appear?,newest,Cinderella,Lady and the Tramp,Beauty and the Beast,Cinderella,Sleeping Beauty
748,"Its often said that on men, this is bigger. But theirs make up 2 percent of their total body weight, while womens make up 2-and-half percent.",newest,brain,brain,tongue,feet,muscle
749,What was the first US made car for which a rebate was offered?,newest,Ford Model T,Buick,Ford Model T,Debaron,AMC
750,Ð¢his product mascot has been around since 1958 and its name is Cornelius. Name the product.,newest,Kelloggs Corn Flakes,Honey Nut Cheerios,Apple Jacks,Kelloggs Corn Flakes,Kelloggs Smack
751,"When this product first appeared in the 1938 Sears Roebuck catalog, it was called a gob shirt.",newest,Tee Shirt,Sweater,Under shirt,Tee Shirt,Long sleeve shirt
