,question,category,answer,choices/0,choices/1,choices/2,choices/3
686,This person developed the first system to produce donatable blood plasma and was the first director of a Red Cross Blood Bank in the USA.,science-technology,Charles Richard Drew,William Osler,Felix Bernstein,Charles Richard Drew,Franklin McLean.
687,"Which of these statements about Petroleum, sometimes called âblack goldâ, is not true?",science-technology,It is a renewable resource.,"It is used for the production of solvents, fertilizers and plastics.",It is found in formations in he Earth.,It is a fossil fuel.,It is a renewable resource.
688,"In 1863 this entrepreneur and his partners founded Standard Oil, a company which dominated oil production in the USA for decades.",science-technology,John Rockefeller,Howard Hughes,John Rockefeller,Jean Paul Getty,Andrew Carnegie
689,"In 1991, one of the most serious oil spills in history brought considerable damage to wildlife in the Middle East region. What caused the oil spill?",science-technology,Iraqi forces deliberately released crude oil from several tankers,Iraqi forces deliberately released crude oil from several tankers,Tanker Exxon Valdez hit an undersea reef,Nowruz Field platform spilled 80 million gallons of oil,Ixtoc I oil well suffered a blowout
690,"The Organization of the Petroleum Exporting Countries (OPEC) is an intergovernmental organization founded at the Baghdad Conference in September 1960, by 5 countries. Which of these countries was not a founding member of the organization?",science-technology,Algeria,Algeria,Iraq,Venezuela,Iran
691,"This American oil driller, dug the first modern oil well near Titusville, Pennsylvania in 1859.",science-technology,Edwin Drake,Robert Kerr,Frank Phillips,Edwin Drake,Edward Doheny
692,"This oil field, located south of Beaumont, Texas, and discovered by Anthony Francis Lucas, was the first major oil field in the USA.",science-technology,Spindletop Oil Field,Thunder Horse Field,Wilmington Oil Field,Spindletop Oil Field,Elk Hills Field
693,"The term âpetrodollarâ, a dollar earned by a country through the sale of oil, was invented in 1973 by this Egyptian-born American professor and economist.",science-technology,Ibrahim Oweiss,Ibrahim Oweiss,M. King Hubert,Ronald R. Cooke,Matthew R. Simmons
694,"This industrial facility, sometimes called a âtank farmâ or a âterminalâ, is used for the storage of oil.",science-technology,Oil depot,Oil gusher,Oil depot,Oil barrel,Oil well
695,"The first oil refinery in the world, bombarded in 1943 by US Air Force in operation Tidal Wave, was built in this country in 1856.",science-technology,Romania,Germany,Romania,Iran,Italy
696,"The Arab-Israeli War in 1973, known as Yom Kippur War, triggered the â1973 oil crisisâ. What action did the Arab members of OPEC undertake as part of their strategy?",science-technology,All of these,They raised the price of oil,They proclaimed an embargo on oil exports to the Netherlands,All of these,They proclaimed an embargo on oil exports to the United States
697,This is the study of winds.,science-technology,anemology,conilogy,lithology,campanology,anemology
698,Which term refers to the study of atmospheric dust and its effect on life on Earth?,science-technology,coniology,lithology,coniology,tricology,vexillogy
699,What is contrology?,science-technology,Pilates,Pilates,the study of freshwater life,the study of social controls,the study of dates
700,What is the study of whales called?,science-technology,cetology,cetology,mycology,dendrology,balinology
701,What does dactylology study?,science-technology,fingerprints,rocks,the moon,fingerprints,caves
702,What does actinology study?,science-technology,The study of the effect of light on chemicals,fruits and seeds,clouds,ants,The study of the effect of light on chemicals
703,What do we call the study of male health and male diseases?,science-technology,andrology,ophiology,andrology,oology,Testrology
704,Which word refers to the study of bones?,science-technology,osteology,otology,osteology,endocrinology,neropathp
705,Which word means the study of dogs?,science-technology,cynology,cynology,onerology,carnaology,tocology
706,What does psephology study?,science-technology,elections,African snakes,dreams,elections,poetry
707,What does ludology study?,science-technology,video games,video games,postcards,wine,the moon
708,Which statement is incorrect?,science-technology,Gerontology studies grammar and syntax.,Boxology studies schematic layouts and diagrams.,Apiology studies bees.,Gerontology studies grammar and syntax.,Potamology studies rivers.
709,"English physicist, mathematician, and astronomer Sir Isaac Newton presented his findings on the universal law of gravity in his work commonly referred to as Principia Mathematica, which was published in what year?",science-technology,1687,1535,1720,1687,1477
711,"The gravitational force on the surface of the Sun is greater than the gravitational force on Earths surface. If you weigh 180 lbs or 80 kg on Earth, what would your weight be on the Sun?",science-technology,5022 lbs (2270 kg),440 lbs (200 kg),1100 lbs (500 kg),5022 lbs (2270 kg),2770 lbs (1260 kg)
712,"Free-fall is defined as a condition in which a falling object experiences acceleration due only to gravity. Therefore, in this case, the only weight acting on an object is its own weight. Which of the following is not an example of an object in free-fall?",science-technology,A skydiver with an open parachute,A skydiver with an open parachute,A feather falling through a vacuum tube,The Earths orbit around the Sun,A space shuttle with the rockets off
714,"Although Newtons and Einsteins theories are generally widely accepted and used in many fields of science, there are some researchers who have developed alternative theories of gravity. Which of the following is one of these theories?",science-technology,Brans-Dicke Theory,Special Relativity Theory,Electromagnetic Theory,Quantum Field Theory,Brans-Dicke Theory
715,An object in free fall towards the Earth experiences acceleration in velocity due to gravity. This acceleration has what approximate value?,science-technology,9.8 meters per a second squared (32 feet per a second squared),8.1 meters per a second squared (26.6 feet per a second squared),9.8 meters per a second squared (32 feet per a second squared),32 meters per a second squared (9.8 meters per a second squared),26.6 meters per a second squared (8.1 feet per a second squared)
717,Artificial gravity is a simulation of gravity in outer space. There are several means by which artificial gravity can be created. Which of the following is not one of them?,science-technology,Field generators,Magnetism,Rotation,Acceleration,Field generators
721,How many calories (kcal) is equivalent to one pound?,science-technology,3500,1000,2500,2000,3500
722,What is the ideal body weight for a six-foot-tall man with average bone structure?,science-technology,178 pounds,220 pounds,178 pounds,200 pounds,195 pounds
723,What is the ideal body weight for a woman with average bone structure who is 5 feet 5 inches tall?,science-technology,125 pounds,138 pounds,125 pounds,115 pounds,135 pounds
728,Which of these correctly defines the mathematical constant pi?,science-technology,The ratio of a circles circumference to its diameter.,The ratio of a circles area to its radius.,The ratio of a circles area to its diameter.,The ratio of a circles circumference to its diameter.,The ratio of a circles circumference to its radius.
729,"References to measurements of a circular basin in the Bible (Kings 7:23), appears to give what corresponding value for pi?",science-technology,3,2.71828,22/7,3.14,3
730,"What is the exact value of the mathematical constant pi, a real number which is in common use in mathematics, physics, and engineering?",science-technology,There is no answer,3.14,square root of ( 16 / (square root of 3) ),22/7,There is no answer
731,The mathematical constant Pi can be approximated by taking a series of polygons inscribed in a circle and a series of polygons circumscribed around the circle.  Who was the first to write of this method of calculating pi?,science-technology,Archimedes,Carl Friedrich Gauss,Archimedes,Sir Isaac Newton,Euclid
732,The mathematical constant Pi is inherently involved in which of these math problems ?,science-technology,Squaring the circle,Calculating the area of polygons,Squaring the circle,Calculating the number of years it takes to double your money in an investment,Finding the optimum value for the weight of a buildings foundation
733,"Whose was the proposal to use the 16th letter of the Greek alphabet, Ï, as a symbol for Archimedes constant, also known as Ludolphs number?",science-technology,William Jones,Isaac Newton,Leonhard Euler,William Jones,Archimedes
