,question,category,answer,choices/0,choices/1,choices/2,choices/3
1275,Which statement about Bambi is true?,movies,Hitler banned Bambi.,"Tyrus Wong was the head animator for Bambi, Snow White and the Seven Dwarfs and Cinderella.",Bambi is played continuously from 9 A.M. to 6 P.M. at the Dover Theater in New York City.,"At first Walt Disney did not want to make the film but his brother, Roy, urged him to.",Hitler banned Bambi.
1276,"In the movie Midnight Run, how much money does Jonathan Mardukas embezzle from Las Vegas gangster Jimmy Serrano?",movies,15 million,15 million,50 million,1 million,23 million
1277,"In the movie Midnight Run, what actor portrayed Law Vegas gangster Jimmy Serrano?",movies,Dennis Farina,Harvey Keitel,Dennis Farina,Kareem  Ofwheat,Dennis Franz
1278,"In the movie Midnight Run, there was another bounty hunter aside from Jack Walsh who was also in heavy pursuit of Jonathan Mardukas. What was his name in the movie?",movies,Marvin Dorfler,Eddie Moscone,Chase Utley,Marvin Dorfler,Jerry Geisler
1279,"In the movie Midnight Run, Jack Walsh is having trouble taking Jonathan Mardukas back to Los Angeles right away. Why is he having trouble taking him back?",movies,Mardukas is afraid of flying,Mardukas is afraid of flying,Jack Walsh forgot his wallet and has no money to buy  airline tickets,Mardukas does not have identification to get on the plane,They miss their flight and are unable to get another one
1280,"In the movie Midnight Run, Jack used to be a detective. What police department did he work in?",movies,Chicago Police Department,Chicago Police Department,The Philadelphia Police Department,New York City Police Department,Los Angeles Police Department
1281,"Throughout this movie, Alonzo Mosely is constantly taking something from the other bounty hunter. What does he take from him all throughout the movie?",movies,cigarettes,cigarettes,advice,his car keys away,money
1282,At the end of this great movie Jack gives Jonathan something to remember their adventure together. What does he give Jonathan at the end of the movie?,movies,his wrist watch,his wrist watch,a picture of himself,his detective shield,a pack of cigarettes
1283,What was the name of the lowlife the two thieves in the beginning of the 1989 movie Batman were talking about on the rooftop?,movies,Johnny Gobs,Jeremy Givens,Jeff Gipper,Jimmy Two-fingers,Johnny Gobs
1284,Who shouldnt live in Gotham according to fictional character Jack Napier?,movies,decent people,Batman,decent people,honest people,smart people
1285,Who was Batmans love interest in the first Batman movie?,movies,Vicki Vale,Selina Kyle,Chase Meridian,Vicki Vale,Barbara Gordon
1286,What were the names of the two models killed by The Jokers Smile-X poison in the 1989 movie Batman?,movies,Candy Walker and Amanda Keeler,Amy Walden and Samantha Keller,Cindy Wilkins and Ashley Keister,Cathy Winters and Alicia Keaton,Candy Walker and Amanda Keeler
1287,What anniversary was Gotham celebrating in the 1989 film Batman?,movies,200th,75th,250th,100th,200th
1288,What is the name of Jack Napier/The Jokers right-hand man throughout the movie Batman?,movies,Bob,John,Chad,Tom,Bob
1289,What is the name of Gothams main newspaper in the movie Batman?,movies,The Gotham Globe,The Gotham Herald,The Gotham Times,The Gotham Gazette,The Gotham Globe
1290,"How does The Joker, Batmans archenemy, entice the people of Gotham to attend the parade?",movies,He promises to throw 20 million dollars to the crowd.,He promises to donate money to fight crime.,He promises to turn himself in to the police.,He promises to throw 20 million dollars to the crowd.,He promises Batman will be arrested.
1291,What kind of float did The Joker ride on for Gothams parade in the movie Batman?,movies,a cake,a horse,a clown,a cake,a fire truck
1292,"In the film Napoleon Dynamite, Pedro is Napoleonâs best friend. What was Pedros last name?",movies,Sanchez,Sanchez,Rodriguez,It is never mentioned,Gonzales
1293,"In the movie Napoleon Dynamite, what is the name of the girl Pedro is going to build a cake for?",movies,Summer Wheatley,Wendy Wheatley,Summer Winston,Wendy Winston,Summer Wheatley
1294,"What is the missing word in the following dialogue from the movie Napoleon Dynamite:
Hey Napoleon, what did you do last summer again?
I told you! I spent it with my uncle in Alaska hunting ______â ?",movies,Wolverines,Mountain lions,Grizzly bears,Wolverines,Coyotes
1295,"In the movie Napoleon Dynamite, Napoleonâs brother Kip tells Napoleon that he is training to be what?",movies,Cage fighter,Cage fighter,Street fighter,Professional wrestler,Ninja
1296,What is Napoleonâs friend Deb selling door to door in the filmNapoleon Dynamite?,movies,Key chains,Candy bars,Key chains,Girl Scout cookies,Vacuum cleaners
1297,Napoleonâs uncle Rico is constantly contemplating his high school football years and one particular game when the coach failed to put him in the game. What year was that game played?,movies,1982,1989,1980,1979,1982
1298,"In the movie Napoleon Dynamite, Pedro has a bicycle about which Napoleon asks if he ever takes it off any sweet jumps? What kind of bicycle is it?",movies,Sledgehammer,Sledgehammer,Shwinn,Huffy,Mongoose
1299,What bug comes out of the human body of Kim Jong Il at the end of the movie Team America: World Police?,movies,cockroach,spider,gnat,beetle,cockroach
1300,The film Team America: World Police starts in what country?,movies,France,Italy,France,Germany,Russia
1301,Which of the following tracks is not on the soundtrack of Team America: World Police?,movies,Freedom Isnt Here,Freedom Isnt Here,Everyone Has AIDS,America F**k Yeah,Only a Woman
1302,"In the movie Team America: World Police, where does the team of U.S. Special Forces stay when they are not fighting crime?",movies,Mount Rushmore,The Grand Canyon,The basement of The White House,Mount Rushmore,The Statue of Liberty
1303,Who is the leader of The Film Actors Guild (F.A.G.) that is against Team America in the movie Team America: World Police?,movies,Alec Baldwin,George Clooney,Sean Penn,Alec Baldwin,Matt Damen
1304,"What is the name of  Team Americas computer, featured in the movie Team America: World Police?",movies,I.N.T.E.L.L. I.G.E.N.C.E.,It has no name,Dell,Super Computer,I.N.T.E.L.L. I.G.E.N.C.E.
1306,What is the name of the Broadway actor in the movie Team America: World Police?,movies,Gary,Larry,Steven,Gary,Danny
1307,"In the movie Team America: World Police, who visits Kim Jong Ils mansion in search of weapons of mass destruction?",movies,Hans Blix,Dick Cheney,Hans Blix,Bill Clinton,Saddam Hussein
1308,How did the Broadway actors brother die in the 2004 movie Team America: World Police?,movies,He was killed by gorillas at a zoo,He was killed by muggers,He was killed by gorillas at a zoo,He was shot while robbers were robbing a store,He was kidnapped and killed
1309,"In what structure are S.P.E.C.T.R.E.s headquarters located, in the 1967 movie, You Only Live Twice?",movies,Volcano,Volcano,Pyramid,Monastery,Buddhist Temple
1310,What American singer and actress performed the theme song of the James Bond movie You Only Live Twice?,movies,Nancy Sinatra,Mary Hopkin,Sylvia Anderson,Julie Driscoll,Nancy Sinatra
1311,"As the head of the Japanese Secret Service, this character uses a private subway system under the streets of Tokyo, in the James Bond movie, You Only Live Twice.",movies,Tiger Tanaka,Hiraku Hashimoto,Yasuhiro Yoshida,Tiger Tanaka,Senjei Suzuki
1312,"In the James Bond movie You Only Live Twice, what is the name of the single-seat helicopter devised by gadget wizard Q, which manages to out-muscle opponents despite being outnumbered?",movies,Little Nellie,Little Gaby,Little Suzie,Little Daisy,Little Nellie
1313,"You Only Live Twice, Ian Flemings twelfth novel, was adapted as the fifth entry in the James Bond movie series by what screenplay writer, famous for his childrens books?",movies,Roald Dahl,Lee Cronin,D.C. Fontana,Samuel A. Pepys,Roald Dahl
1314,What Japanese agent of the evil S.P.E.C.T.R.E. organization leads James Bond to S.P.E.C.T.R.E.s headquarters in the movie You Only Live Twice?,movies,Mr. Osato,Mr. Nagumo,Mr. Kirabuti,Mr. Osato,Mr. Taheshita
1315,"What British James Bond ally, portrayed by actor Charles Gray, confirms Bonds suspicions about the involvement of an unknown organization, in the 1967 movie, You Only Live Twice?",movies,Henderson,Blackwell,Palmer,Henderson,Toombs
1316,"What is the name of the Japanese ship, involved in S.P.E.C.T.R.E.s evil scheme in the James Bond You Only Live Twice?",movies,Ning-Po,Mu-San,Ning-Po,Feng-Li,Kong-Wu
1317,"James Bond is first to discover that which of these is Biofelds goal in the 1967 movie, You Only Live Twice?",movies,Cause a US - Soviet war,Cause a US - Soviet war,Halt the Japanese space program,Build missile launch site,Take control of  world economy
1318,What year did the movie My Big Fat Greek Wedding come out?,movies,2002,2003,2001,2000,2002
1319,What does the last name of the main family in My Big Fat Greek Wedding mean?,movies,orange,orange,pear,apple,grape
1320,What city is the movie My Big Fat Greek Wedding set in?,movies,Chicago,Montreal,Philidelphia,Chicago,New York
1322,What famous boy band alumni had a role in My Big Fat Greek Wedding?,movies,Joey Fatone,Joey Fatone,Nick Carter,Justin Timberlake,Nick Lachey
1324,Which of these ladies played the role of Shelby Eatenton-Latcherie in the movie Steel Magnolias?,movies,Julia Roberts,Dolly Parton,Julia Roberts,Daryl Hannah,Sally Feild
1325,"Which character from the movie Steel Magnolias delivered this memorable line?
All gay men have track lightin. And all gay men are named Mark, Rick, or Steve.",movies,Clariee,Truvy,MLynn,Clariee,Annelle
1326,In what southern state is the movie Steel Magnolias set?,movies,Louisiana,Louisiana,Alabama,Georgia,Florida
1327,"In the movie Steel Magnolias, who does Annelle marry?",movies,Sammy,Harvey,Sammy,Tommy,Spud
1328,"What is the name of Jacksons aunt, who made one of their wedding cakes in the film Steel Magnolias?",movies,Fern,Nina,Ouiser,Shelby,Fern
1329,"In Steel Magnolias, during which holiday did Shelby announce she was expecting a baby?",movies,Christmas,Christmas,Fourth of July,Halloween,Easter
1330,In what year was the film Steel Magnolias released?,movies,1989,1987,1988,1990,1989
1331,"In the beginning of the movie Steel Magnolias, what was Drum shooting at?",movies,birds,bees,birds,squirrels,moles
1332,What are the names of Vince Vaughn and Jennifer Anistons and characters on the 2006 film The Break-Up?,movies,Gary and Brooke,Graham and Gwen,Glen and Glenda,Greg and Gina,Gary and Brooke
1333,"On the movie The Break-Up, where do Gary and Brooke first meet?",movies,At a baseball game,At an art museum,In Central Park,At a baseball game,At a basketball game
1334,In what area is Garys occupation on the 2006 movie The Break-Up?,movies,Tour guide business,Show business,Tour guide business,Art,Law
1336,After having the huge row after the family meal what does Gary purchase on the 2006 film The Break-Up?,movies,Pool Table,Art Museum,Car,Pool Table,Strip Club
1337,"On the film The Break-Up, when do Gary and Brookeâs friends conclude their relationship is over?",movies,At the games night,At the games night,At the couple bowling night,At the baseball game,At an art gallery
1338,Brooke from the movie The Break-Up has two dates but they both go wrong. What happens?,movies,One tries to get her drunk and the other likes Gary.,They both turn out to be gays.,They both are Garys brothers.,One has a wig on and the other is her sisters husband.,One tries to get her drunk and the other likes Gary.
1339,Where does Brooke want Gary to take her on the movie The Break-Up?,movies,Ballet,Baseball game,Art museum,Opera,Ballet
1342,What year did the movie Adventures in Babysitting premiere?,movies,1987,1985,1986,1988,1987
1343,"In the movie Adventures in Babysitting what is the last name of Chris, the main character played by Elisabeth Shue?",movies,Parker,Smith,Jones,Parker,Thompson
1345,Chris friend Brenda threatens to spike her stepmotherâs drink with what toxin in the comedy Adventures in Babysitting?,movies,Drano,Windex,Pine Sol,Clorox,Drano
1346,"In the movie Adventures in Babysitting, Chris and the kids are on the subway and are caught in the middle of a gang fight. Brad gets a knife stuck in his foot. How many stitches does he need?",movies,1,2,3,4,1
1347,In the movie Adventures in Babysitting Chris is accused of being a centerfold from what mens magazine?,movies,Playboy,Hustler,Maxim,Playboy,Penthouse
1349,"At the end of the movie Adventures in Babysitting, what does Sarah leave in the back of Dans (the guy from the frat party) jeep?",movies,Her skates,Her skates,Her backpack,Her blanket,Her candy bar
1351,What is the name on Fogells fake ID in the comedy movie Superbad?,movies,McLovin,Sting,Prince,Muhammad,McLovin
1352,"When Seth, one of the main characters in the movie Superbad, was younger, he had an obsession with drawing what?",movies,Penises,Stars,Penises,Hearts,Butts
1355,"In the film Superbad, when Seth leaves a party, he has these filled up with beer because they are easy to carry.",movies,Laundry Soap Containers,Bleech Containers,Bubble Bath Bottles,Laundry Soap Containers,Shampoo Bottles
