,question,category,answer,choices/0,choices/1,choices/2,choices/3
474,"In the book All Creatures Great and Small, what was Angus Griers way of getting all the attention for himself?",literature,"James would tell him that he was going to do something one way, then Grier would tell him to do it another way which would lead him doing it wrong, and then Grier did it the way James was going to at first.","James would tell him that he was going to do something one way, then Grier would tell him to do it another way which would lead him doing it wrong, and then Grier did it the way James was going to at first.",He treated James as a pack mule.,"James killed the animal for Grier and while the owner would go crying, Grier would get a new animal that looked exactly alike and replace it and then pretend he had revived it.",He sacked James in front of lots of people and acted as if he were a runaway criminal.
475,"In the book All Creatures Great and Small, what was Tristans favorite type of cigarettes?",literature,Woodbine,Woodbine,Garshaw,Duncan,Red Rover
477,Who were William Shakespeares parents?,literature,John and Mary Shakespeare,John and Lyn Shakespeare,John and Jane Shakespeare,John and Mary Shakespeare,William and Mary Shakespeare
478,How many siblings did William Shakespeare have?,literature,7,He had no siblings,7,3,1
479,Where did William Shakespeare grow up?,literature,Stratford-upon-Avon,Bath,London,Stratford-upon-Avon,Manchester
480,"What were the names of William Shakespeares three children, two of whom were twins, a boy and a girl?",literature,"Susanna, Hamnet and Judith","Ophelia, Harry and Catherine","Anne, John and Susan","Susanna, Hamnet and Judith","Judith, Hamlet and Juliet"
481,"What was the name of Shakespeares theatre, where his acting company performed?",literature,The Globe Theater,The Theatre,The Oscar Theater,The Courtyard,The Globe Theater
482,What did Shakespeare leave to his wife Anne in his will?,literature,his second best bed,30 pounds,all his silver plate,a silver bowl,his second best bed
484,Which of these is not one of the many pseudonyms used by American writer Dean Koontz?,literature,Chris McCarthy,Deanna Dwyer,Owen West,Brian Coffey,Chris McCarthy
485,In what year did Dean Koontzs first novel debut?,literature,1968,1981,1972,1968,1977
487,Who is Trixie Koontz?,literature,Dean Koontz dog,Dean Koontz dog,Dean Koontz niece,Dean Koontz wife,Dean Koontz pseudonym
489,What is Dean Koontzs middle name?,literature,Ray,Roy,He does not have a middle name.,Ray,Ron
490,What 70s television series did Dean Koontz write an episode for?,literature,CHiPs,CHiPs,The Love Boat,Little House on the Prairie,All In The Family
491,Which of these is not one of Dean Koontzs pseudonyms?,literature,Marion Marquart,Leonard Chris,Leigh Nichols,Marion Marquart,Richard Paige
493,"Who does Hermione turn into, using the Polyjuice Potion in Harry Potter and the Chamber of Secrets?",literature,Millicent Bullstrodes cat,Millicent Bullstrodes cat,She stays herself.,Pansy Parkinson,Ginny Weasleys dog
494,What is the occupation of Hermiones parents in the Harry Potter books?,literature,Dentists,Dentists,Waiter/Waitress,Doctors,Teachers
496,Which of these statements is true about Hermione Granger from the Harry Potter books?,literature,She was born in a muggle family.,She has green eyes.,She enjoys drinking the Polyjuice Potion.,She was born in a muggle family.,She can turn into a rabbit.
497,Which of these statements is NOT true about Harry Potter character Hermione Granger?,literature,She was named after J.K Rowlings best friend.,Her parents are dentists.,She was named after J.K Rowlings best friend.,She has bushy hair.,She passes her O.W.L.s
498,In what book does Hermione develop a crush on Gilderoy Lockhart?,literature,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,Harry Potter and the Order of the Phoenix,Harry Potter and the Philosophers Stone,Harry Potter and the Goblet of Fire
499,"In the poem The Rime of the Ancient Mariner, the Ancient Mariner tells his tale to a person he pulls aside from what event?",literature,A wedding,A dance,A wedding,A play,A party
500,How did the Mariners ship end up in the Antarctic Ocean in the poem The Rime of the Ancient Mariner?,literature,It was blown south by a storm.,They were exploring the Antarctic.,The ships compass was broken.,It was blown south by a storm.,They were shipping supplies to Antarctica.
501,"In The Rime of the Ancient Mariner, what creature brings good luck to the ship and follows it out of the icebergs?",literature,An albatross,A dolphin,A whale,A seal,An albatross
502,What did the Ancient Mariner from The Rime of the Ancient Mariner do that cursed the crew and the ship?,literature,He killed the albatross,He ate the dolphin,He drove the whale away,He killed the albatross,He wounded the seal
504,What did the crew of the ship in The Rime of the Ancient Mariner put around the Mariners neck to shame him?,literature,The albatross,A noose,A sign that said Kick me,A rock tied to a rope,The albatross
505,What does the Mariner from The Rime of the Ancient Mariner see on the horizon that gives the crew a fleeting sense of hope?,literature,Another ship,Another whale,Another ship,Land,Another albatross
506,"In the poem The Rime of the Ancient Mariner, how many men died onboard the ship when the Moon rose?",literature,200,1,200,75,150
507,How long did the Mariner sail alone after the crew had died in The Rime of the Ancient Mariner?,literature,Seven days and seven nights,One week,Thirteen days,Seven days and seven nights,A fortnight
508,What creatures does the Mariner watch swimming in the sea beyond the shadow of the ship in The Rime of the Ancient Mariner?,literature,Water snakes,Water snakes,Dolphins,Whales,Schools of fish
509,What does the Mariner do that begins to lift the curse in the poem The Rime of the Ancient Mariner?,literature,He blesses the water snakes and says a prayer.,He swims with the whales.,He rides on the back of a dolphin.,He blesses the water snakes and says a prayer.,He clicks his heels three times saying Theres no place like home!
510,What happens after the Mariner from The Rime of the Ancient Mariner awakes after a blessed sleep?,literature,A storm ravages the ship.,A wind blows out of the East..,A storm ravages the ship.,He eats breakfast.,He drinks some sea water.
511,"In the English poem The Rime of the Ancient Mariner, which dead crew member helped the Mariner pull on a rope after the crew rose from the dead?",literature,The Mariners nephew,The ships cook,The Mariners nephew,The captain of the ship,The Mariners best friend
512,"In the beginning of Part 6 of The Rime of the Ancient Mariner, who is having a conversation with whom?",literature,The First Voice and the Second Voice,The mariner and the Second Voice,The First Voice and the Second Voice,The mariner and the ghost,The albatross and the whale
513,Where does the wind blow the ship after the conversation in the beginning of Part 6 of The Rime of the Ancient Mariner is over?,literature,Back to the Mariners home country,To the North Pole,Back to the Mariners home country,To the South Pole,To a strange new country
514,Who was in the boat that rowed nearer the Mariners ship in the harbor at the end of the poem The Rime of the Ancient Mariner?,literature,"The Pilot, his son, and the Hermit",The Pilot and his wife,"The Pilot, by himself","The Pilot, his daughter, and the Hermit","The Pilot, his son, and the Hermit"
515,"At the end of the poem The Rime of the Ancient Mariner, the man who the Mariner told his story to does what?",literature,"Goes home, and gets up the next morning wiser than before",Goes back to the wedding,Goes with the Mariner back to the ship,"Goes home, and gets up the next morning wiser than before",Goes back to the party
516,What Shakespeare historical play was being performed at the Globe Theatre in 1613 when a fire broke out from a misguided theatrical cannon shot?,literature,Henry VIII,The Tempest,Richard II,Henry IV Part II,Henry VIII
517,"Sporting a male pseudonym, what female French novelist maintained a romantic relationship with Frederic Chopin from 1837-1847?",literature,George Sand,George Eliot,George Sand,Elizabeth Barrett Browning,George Orwell
519,"Known as the âSage of Concordâ, what American Transcendentalist owned the land where Henry David Thoreau built his cabin near Walden Pond in Massachusetts?",literature,Ralph Waldo Emerson,Nathaniel Hawthorne,Herman Melville,Henry Wadsworth Longfellow,Ralph Waldo Emerson
520,"What best-selling American author, born Howard Allen OâBrien, created the vampire Lestat de Lioncourt?",literature,Anne Rice,Anne Rice,Dean Koontz,Stephen King,Stephenie Meyer
521,"Based on Audrey Niffeneggerâs novel, this 2009 movie starring Eric Bana and Rachel McAdams chronicles a romance over time between Henry DeTamble and Clare Abshire.",literature,The Time Travelers Wife,The Time Travelers Wife,Sunshine Cleaning,The International,Duplicity
522,"With characters such as Fiver, Bigwig, and General Woundwort, what Richard Adams heroic fantasy novel follows the story of a small group of rabbits?",literature,Watership Down,Lord of the Flies,The Bureaucrats,Watership Down,"Rabbit, Run"
523,"Often coming in at number one on 100 Best Novels of the 20th Century lists, what is the name of the James Joyce book that depicts a day in the life of Leopold Bloom?",literature,Ulysses,Dubliners,Ulysses,Finnegans Wake,A Portrait of the Artist as a Young Man
524,"This Jacquelyn Mitchardâs novel, which was the first book chosen for Oprahâs Book Club in 1996, was made into a 1999 Michele Pfeiffer and Treat Williams movie.",literature,The Deep End of the Ocean,The Heart of a Woman,Song of Solomon,Shes Come Undone,The Deep End of the Ocean
525,Which 19th century epistolary novel by Wilkie Collins is considered to be the first modern detective novel in the English language?,literature,The Moonstone,A Study in Scarlet,The Count of Monte Cristo,Murder on the Orient Express,The Moonstone
526,"Which anti-war science fiction novel by Kurt Vonnegut follows the journeys through time of American soldier, Billy Pilgrim, mostly set in Dresden, Germany?",literature,Slaughterhouse Five,Cats Cradle,Mother Night,Breakfast of Champions,Slaughterhouse Five
