,question,category,answer,choices/0,choices/1,choices/2,choices/3
653,"On Full House, once D.J. wanted badly to have an autograph from her favourite singer and pretended to be sick in order to skip school and get it. Who was that singer?",television,Stacy Q,Stacys Mom,Stacy Q,Susie Q,Jo De
654,"In the sitcom Full House, this actor played Steve, D.J.s cousin, but was the actress brother in real life.",television,Kirk Cameron,Bobby Cameron,Kirk Cameron,Billy Cameron,Jason Cameron
655,"In the sitcom Full House, when Jesse went skiing with his friends and Danny told  D.J. and Stephanie that he had left and would probably not return, they became very sad. What plan did they make up to get him back?",television,To call him and tell him that Machelle was sick,To call him and tell him Danny was dying,To call him and announce Danny was getting married,To call him and tell him that Machelle was sick,To call him and beg him to come back
656,"What song was played in the Full House series, after Jesse got a phone call from the girls while he was gone skiing?",television,Baby Love,Will You Still Love Me Tomorrow,Stop In the Name of Love,Baby Love,Please Forgive Me
657,"In the sitcom Full House, Stephanie loved one of her toys best. What was its name?",television,Mr. Bear,Mr. Rabbit,Mr. Bell,Mr. Bear,Mr. Dog
658,In the Full House series it was revealed that Jesses first name was actually what?,television,Hermes,Guthery,Homer,Hermes,Archie
659,"On the TV show Full House, Stavros was what kind of relative to Jesse?",television,His cousin,His uncle,His father,His brother,His cousin
660,What was Jesses popular catchphrase on the show Full House?,television,Have Mercy!,Have Mercy!,Cut.. it.. out!,How rude!,You got it dude!
661,What was Dannys middle name on the show Full House?,television,Ernest,Gurtrued,Audrey,Ernest,Gretchen
662,What was Joeys catchphrase on the show Full House?,television,Cut it out!,You got it dude!,How rude!,Have mercy!,Cut it out!
663,What was D.J.s full first name on the sitcom Full House?,television,Donna Jo,Donna Jane,Diana Jo,Diana Jane,Donna Jo
664,What was Stephanies catchphrase on the show Full House?,television,How rude!,"Youâre in big trouble, Mister!",Cut it out!,How rude!,Have mercy!
665,What was Michelles catchphrase in Full House series?,television,You got it dude!,You got it dude!,Have mercy!,Cut it out!,How rude!
666,On the show Full House Jesse gave Michelle what nickname?,television,Munchkin,Little princess,Munchkin,Pumkin,Squirt Jr.
667,What was the name of Jesses wife on Full House?,television,Rebecca,Kimberly,Victoria,Rebecca,Janet
668,What were the names of Jesses identical twin sons on the sitcom Full House?,television,Nicky and Alex,Nicky and Andrew,Nicky and Alex,Andrew and Alex,Nelson and Alex
669,"What song did Jesse, a character from Full House, sing to his wife at their wedding?",television,Forever,Forever,I Am Yours,I Honestly Love You,Still Loving You
670,"What did Jesse do on his wedding day, in season 4 of Full House?",television,Jumpped out of a plane,Went paragliding,Ran away from the church and got on a plane for Africa,Ran away and went skiing,Jumpped out of a plane
671,What did Jesse ask Joey to do if he didnt come back alive on his wedding day?,television,He told him to marry Becky.,He told him to marry Becky.,He told him to find Becky a new husband.,He told him to tell Becky he will be at the wedding.,He told him to tell every one what he had done.
672,In what town did Jesse turn out to be just half an hour before the beginning of his wedding in the sitcom Full House?,television,Tomato Country,Pickle Country,Watermelon Country,Tomato Country,Orange Country
673,"On the TV show The Love Boat, Burl Gopher Smith was a dimwitted crew member aboard the Pacific Princess. What exactly was his job?",television,yeoman purser,bartender,cruise director,yeoman purser,medical doctor
674,"Slow and forgetful, but always very likable, Coach Ernie Pantusso provided lots of laughs on the show Cheers for its first three seasons. Which of the following actors played The Coach?",television,Nicholas Colasanto,John Ratzenberger,Nicholas Colasanto,George Wendt,Woody Harrelson
675,"This plump, pink, friendly character is SpongeBobs best friend in the TV cartoon series SpongeBob SquarePants.",television,Patrick Star,Plankton,Mr.T,Patrick Star,Squidward
676,"These twins in the animated TV series, Rugrats enjoy playing in mud and eating worms and insects.",television,Lil and Phil,Lil and Phil,Tommy and Chuckie,Tommy and Angelica,Phil and Dil
679,"In the animated TV series, The Simpsons, Bart is how many years older than his sister Lisa?",television,2,4,1,2,9
680,"What is the job of Homer Simpson, the overweight and lazy character in the animated TV series The Simpsons?",television,safety inspector,lawyer,high school teacher,football coach,safety inspector
681,What is the name of SpongeBobs pet snail in the animated TV series SpongeBob SquarePants?,television,Gary,Gary,Jarry,Yoshi,Larry
683,"What is the favourite TV show of SpongeBob, the main character in the animated series, SpongeBob SquarePants?",television,Mermaidman and Barnacleboy,Patrick and Sandy,Mermaiddude and Barnacleman,Squidward and Mr.Crabbs,Mermaidman and Barnacleboy
684,What year did the sitcom I Dream of Jeannie premiere?,television,1965,1964,1966,1963,1965
685,Which popular screenwriter and novelist  created the TV series I Dream of Jeannie?,television,Sidney Sheldon,William Asher,Barbara Eden,Sidney Sheldon,Mel Brooks
686,What town does Major Anthony Nelson live in on the I Dream of Jeannie TV series?,television,"Cocoa Beach, Florida","Miami, Florida","Tampa, Florida","Cocoa Beach, Florida","Key West, Florida"
687,What part of Jeannies anatomy didnt the censors allow to be shown in the TV series I Dream of Jeannie?,television,Navel,Underarms,Navel,Ear lobes,Knees
688,"Who portrayed Major Roger Healey, Major Nelsons best friend on the popular sitcom I Dream of Jeannie?",television,Bill Daily,Bill Daily,Barton MacLane,Hayden Rorke,Larry Hagman
689,"When was Jeannie, one of the central characters on I Dream of Jeannie, born?",television,"April 1, 64 B.C.","April 1, 64 B.C.",Genies are not born,The year Anthony Nelson opened her bottle,1964
690,"In the TV series I Dream of Jeannie, what language does Jeannie speak when Captain Nelson releases her from the bottle?",television,Persian,Greek,Persian,Mayan,Spanish
691,What year did the show I Dream of Jeannie go off the air?,television,1970,1973,1971,1972,1970
692,What was Andy Taylors occupation on The Andy Griffith Show?,television,Sheriff,Dentist,Deputy,Sheriff,Lawyer
693,Who lived with Andy and his son Opie on The Andy Griffith Show?,television,Aunt Bee,Andys wife and Opies Mom,Aunt Bee,No one,Barney
694,Which character on The Andy Griffith Show was always in competition with Aunt Bee?,television,Clara Edwards,None of these,Thelma Lou,Helen Crump,Clara Edwards
695,"On the Andy Griffith Show, Opie usually got the lowest grades in what subject?",television,Math,Social Studies,Biology,English,Math
696,What branch of the service did Gomer Pyle join on The Andy Griffith Show?,television,Marines,Marines,Navy,Army,Air Force
701,Who was Fred and Barneys boss in the popular animated series The Flintstones?,television,Mr. Slate,Mr. Slate,Mr. Quartz,Mr. Rockhead,Mr. Granite
703,Which Hanna-Barbera cartoon featured a boy parachuting from a crashing plane and saved by a caveman?,television,Dino-Boy in the Lost Valley,Mighty Mightor,Dino-Boy in the Lost Valley,Land of the Lizards,One Million Years Ago
704,Which of the following cartoons was not created by Hanna-Barbera?,television,Popeye,Huckleberry Hound,Yogi Bear,Moby Dick,Popeye
705,"In the animated series The Flintstones, Fred and Barney were members of  what lodge organization?",television,Order of Water Buffaloes,Society of Grand Poobahs,Order of Water Buffaloes,Saber-Tooth Tiger Society,Fraternal Order of Teradactyls
706,What fixture of Als diner and eventually Arnolds did The Fonz like to hang around by in the Happy Days series?,television,The jukebox,His personal booth,The front door,The bar,The jukebox
707,What area of Als Diner did the Fonz refer to as my office in the hit sitcom Happy Days?,television,The mens room,The mens room,His personal booth,The kitchen,The parking lot
709,What was The Fonz most prized possession on the face of the Earth in Happy Days?,television,His motorcycle,His nickname,His motorcycle,His hair,His home
711,What did The Fonz do for a living according to the Happy Days sitcom?,television,He was a mechanic.,He was a stunt driver.,He was unemployed.,He was a mechanic.,He was a motorcycle salesman.
713,"In one episode of Happy Days, The Fonz jumped over something while water skiing. That episode led to a popular term for a show that has began its decline or hit rock bottom. What was the thing the The Fonz jumped?",television,A shark,A shark,Richie Cunningham,A group of swimmers,A boat
714,What year did the TV series The Love Boat  first hit the airwaves?,television,1977,1980,1983,1972,1977
715,What was Captain Stubings first name on the hit television show The Love Boat ?,television,Merrill,Reuben,Sidney,Monty,Merrill
716,What was the name of the group of eight dancers on the hit television show The Love Boat?,television,The Love Boat Mermaids,Ocho Bonita,The Love Boat Mermaids,Hot  Ladies,Eight is Great
718,What was the name of the cruise ship on the hit television show The Love Boat?,television,The Pacific Princess,Zsa Zsas Princess,The Pacific Princess,Stubings Boat,Little Vicki
719,"In the TV series The Love Boat, Cruise Director Julie McCoy was played by what actress?",television,Lauren Tewes,Ann Jillian,Lauren Tewes,Elke Sommer,Jill Whelan
720,What was Isaacs profession on the sitcom The Love Boat?,television,Bartender,Lifeguard,Bartender,Waiter,Card dealer in  the casino
721,What actor portrayed Dr. Adam Bricker in the TV show The Love Boat?,television,Bernie Kopell,John Ritter,Arthur Fonzarelli,Bernie Kopell,Ted Knight
723,What year did the long-running television show The Love Boat end its original run on the airwaves?,television,1986,1980,1983,1986,1999
724,I say What you talkin bout Willis you say _________.,television,Diffrent Strokes,Silver Spoon,Diffrent Strokes,Benson,The Facts of Life
725,"I say come here KITT car, you say ______.",television,Knight Rider,Magnum P.I.,Knight Rider,Starsky and Hutch,The A-Team
726,"I say Who was that masked man?, you say ________.",television,The Lone Ranger,The Dukes of Hazzard,The Greatest American Hero,The Lone Ranger,Six Million Dollar Man
727,"I say I pity the fool, you say _______.",television,The A-Team,Hardcastle and McCormick,Magnum P.I.,The A-Team,Kojak
728,"I say Cliff and Norm, you say __________.",television,Cheers,My Two Dads,Perfect Strangers,Cheers,Bosom Buddies
729,"I say Alan Thicke and Kirk Cameron, you say _________.",television,Growing Pains,My Two Dads,Full House,Mad About You,Growing Pains
730,"I say Screech, you say _______.",television,Saved by the Bell,"Doogie Howser, M.D.",Facts of Life,Saved by the Bell,Roseanne
731,"I say Rock around the Clock, you say ________.",television,Happy Days,Happy Days,Samford and Son,Good Times,Welcome back Kotter
732,What year did the hit television show Alice first hit the airwaves?,television,1976,1968,1975,1979,1976
733,"On the hit show Alice, there was a waitress named Flo who was famous for what catchphrase?",television,Kiss my grits!,Shut up!,Kiss my butt!,Sit on it!,Kiss my grits!
734,What was the name of the diner at which Alice Hyatt worked in the 70s television show Alice?,television,Mels Diner,Alices Tasty Treats,Mels Diner,The Red Wagon,Cactus Jacks
735,Which movie inspired the idea for the hit television show Alice?,television,Alice Doesnt Live Here Anymore,Alice in Wonderland,Carrie,Alice Doesnt Live Here Anymore,The Boy in The Plastic Bubble
736,The popular 70s show Alice is set in which city?,television,"Phoenix, Arizona",Texas,New York,"Phoenix, Arizona",New Jersey
738,What veteran actress played Mel Sharples mother on the sitcom Alice?,television,Martha Raye,Carol Channing,Lucille Ball,Phyllis Diller,Martha Raye
739,"What was the name of the clumsy waitress, played by Beth Howland, on the television show Alice?",television,Vera,Belle,Meredith,Vera,Jolene
740,"Who sang Theres a New Girl in Town, the theme song of the popular 70s television show Alice?",television,Linda Lavin,Linda Lavin,Carole King,Carly Simon,Melissa Manchester
